Customer ID,Age,Item Purchased,Purchase Amount (USD),Review Rating,Previous Purchases,Latitude,Longitude,product id,Date,Heure,Month,Product Name,Selling Price,Model Number,Image,Product Url,Is Amazon Seller,Sub Category,Shipping Weight (lbs),Length,Width,Height,Interaction type_purchase,Interaction type_view,Gender_Male,product_category_Clothing,product_category_Footwear,product_category_Outerwear,customer_category_Automotive,customer_category_Baby Products,customer_category_Beauty & Personal Care,"customer_category_Clothing, Shoes & Jewelry",customer_category_Electronics,customer_category_Grocery & Gourmet Food,customer_category_Health & Household,customer_category_Hobbies,customer_category_Home & Kitchen,customer_category_Musical Instruments,customer_category_Office Products,"customer_category_Patio, Lawn & Garden",customer_category_Pet Supplies,customer_category_Remote & App Controlled Vehicle Parts,customer_category_Remote & App Controlled Vehicles & Parts,customer_category_Sports & Outdoors,customer_category_Tools & Home Improvement,customer_category_Toys & Games,customer_category_Unknown,customer_category_Video Games,Location_Alaska,Location_Arizona,Location_Arkansas,Location_California,Location_Colorado,Location_Connecticut,Location_Delaware,Location_Florida,Location_Georgia,Location_Hawaii,Location_Idaho,Location_Illinois,Location_Indiana,Location_Iowa,Location_Kansas,Location_Kentucky,Location_Louisiana,Location_Maine,Location_Maryland,Location_Massachusetts,Location_Michigan,Location_Minnesota,Location_Mississippi,Location_Missouri,Location_Montana,Location_Nebraska,Location_Nevada,Location_New Hampshire,Location_New Jersey,Location_New Mexico,Location_New York,Location_North Carolina,Location_North Dakota,Location_Ohio,Location_Oklahoma,Location_Oregon,Location_Pennsylvania,Location_Rhode Island,Location_South Carolina,Location_South Dakota,Location_Tennessee,Location_Texas,Location_Utah,Location_Vermont,Location_Virginia,Location_Washington,Location_West Virginia,Location_Wisconsin,Location_Wyoming,Size_M,Size_S,Size_XL,Color_Black,Color_Blue,Color_Brown,Color_Charcoal,Color_Cyan,Color_Gold,Color_Gray,Color_Green,Color_Indigo,Color_Lavender,Color_Magenta,Color_Maroon,Color_Olive,Color_Orange,Color_Peach,Color_Pink,Color_Purple,Color_Red,Color_Silver,Color_Teal,Color_Turquoise,Color_Violet,Color_White,Color_Yellow,Season_Spring,Season_Summer,Season_Winter,Subscription Status_Yes,Shipping Type_Express,Shipping Type_Free Shipping,Shipping Type_Next Day Air,Shipping Type_Standard,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Venmo,Frequency of Purchases_Bi-Weekly,Frequency of Purchases_Every 3 Months,Frequency of Purchases_Fortnightly,Frequency of Purchases_Monthly,Frequency of Purchases_Quarterly,Frequency of Purchases_Weekly
539,27,Socks,22,3.2,43,37.7693,-78.17,93f9547c8ade66eb42934011c318f9e0,2023-09-12,08:00:00,2023-09,Steiff National Geographic - Chinchi Chinchilla,49.95,70143,https://images-na.ssl-images-amazon.com/images/I/51KbJKjx-9L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Steiff-National-Geographic-Chinchi-Chinchilla/dp/B07FYSL45W,Y,Stuffed Animals & Teddy Bears,5.6,7.0,5.0,5.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
711,22,Scarf,91,4.1,26,37.7693,-78.17,cdceb846f727eec24a2bc48d3f5ddb71,2023-10-31,08:00:00,2023-10,Firenze,69.77,QG1013,https://images-na.ssl-images-amazon.com/images/I/5179cgaZViL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Capstone-Games-Firenze/dp/B07HHHR5Y2,Y,Games & Accessories,3.17,8.8,2.8,12.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
765,55,Skirt,39,4.2,6,37.7693,-78.17,df848a17111cb1f2adbe0d2ddf7fdc49,2023-12-24,08:00:00,2023-12,PJ Masks Catboy Medium Plush Basket,14.99,Catboy,https://images-na.ssl-images-amazon.com/images/I/41kEpjJgYGL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Masks-Catboy-Medium-Plush-Basket/dp/B079CBZ5H3,Y,Unknown,1.6,8.0,8.0,7.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
862,46,Skirt,100,3.3,35,37.7693,-78.17,ea5373e6ca7e332d117a59f9fc5301da,2022-12-29,10:00:00,2022-12,Green Toys Fire Engine,11.72,ENGR-1154,https://images-na.ssl-images-amazon.com/images/I/41L8PwQGyxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RiHveIHpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-O0MiFu6L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Bv-Y3j9QL.jpg|https://images-na.ssl-images-amazon.com/images/I/519osH3xw4L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Green-Toys-ENGR-1154-Fire-Engine/dp/B01D078GJG,Y,Toy Vehicles,6.4,5.8,4.5,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
883,50,Boots,35,3.8,37,37.7693,-78.17,93ada703afc7b7b04f796f088630143c,2023-10-18,08:00:00,2023-10,FanWraps Fallout 4 Vault-Tec Weathered Tin Tote Replica,15.99,FWFO 3001,https://images-na.ssl-images-amazon.com/images/I/51Os-EyDq-L.jpg|https://images-na.ssl-images-amazon.com/images/I/511zM6svCSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lXpWCNIzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51H9nuv2vaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51NprVd2DSL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/FanWraps-Fallout-Vault-Tec-Weathered-Replica/dp/B0199OZG92,Y,Lunch Boxes,12.6,7.8,6.8,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
1027,49,Handbag,95,3.0,39,37.7693,-78.17,6371a0d2d14f330805618ffca2fd6af3,2023-10-10,08:00:00,2023-10,"Edushape Bead & Bell Baby Shakers Set, 3 Piece, Assorted Colors",16.14,HL3678-3,https://images-na.ssl-images-amazon.com/images/I/41r2hTOjw0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41mvRdpXNqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kS8MEWGWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Edushape-Shakers-Piece-Assorted-Colors/dp/B07DQG5Z1Z,Y,Drums & Percussion,5.3,6.0,6.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
1053,60,Shoes,36,3.0,1,37.7693,-78.17,6cf1282b8b508508677082704233b036,2023-05-11,08:00:00,2023-05,What's In the Box,19.25,B07QHFLD7H,https://images-na.ssl-images-amazon.com/images/I/4175eqw6-YL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rfy07azyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41bYeHKE6PL.jpg|https://images-na.ssl-images-amazon.com/images/I/41VG%2Bl50VcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BIXswqDvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BIXswqDvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41AGxhUOTHL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Whats-In-the-Box-B07QHFLD7H/dp/B07QHFLD7H,Y,Games & Accessories,2.05,6.0,10.5,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1248,65,T-shirt,99,3.5,18,37.7693,-78.17,b575485d33a26f9ff7ccb11bcf73accc,2023-01-28,10:00:00,2023-01,"Rubie's JoJo Siwa Hair Bow, Teal",2.18,34888_NS,https://images-na.ssl-images-amazon.com/images/I/41-7pLPX%2BiL.jpg|https://images-na.ssl-images-amazon.com/images/I/412uGEkw5NL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZjDLu7ScL.jpg|https://images-na.ssl-images-amazon.com/images/I/513IkJWJ5oL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Rubies-JoJo-Siwa-Hair-Teal/dp/B072P5Q99X,Y,Unknown,1.6,5.0,1.0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1374,18,Gloves,40,2.6,6,37.7693,-78.17,b558654e47e0b1f28ceb5dd1db6ddfa9,2023-01-17,10:00:00,2023-01,"Learning Resources Beaker Creatures Series 2, Assorted Colors, 6-Pack, Ages 5+",23.98,LER3825,https://images-na.ssl-images-amazon.com/images/I/51CLY-nrPlL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Hk-Ln-2kL.jpg|https://images-na.ssl-images-amazon.com/images/I/51RQfRYHKEL.jpg|https://images-na.ssl-images-amazon.com/images/I/51jVd8C0OEL.jpg|https://images-na.ssl-images-amazon.com/images/I/51NrA5D8I6L.jpg|https://images-na.ssl-images-amazon.com/images/I/61EVj%2BlrkzL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Learning-Resources-Beaker-Creatures-Assorted/dp/B07MFRPTSZ,Y,Learning & Education,1.24,8.6,6.3,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1454,36,Boots,93,3.2,41,37.7693,-78.17,dcb521f35dd9881e59d7ebd9397ba42b,2023-12-21,08:00:00,2023-12,Black + Decker Jr. Carpenter Dress-up & Play Set (Amazon Exclusive),24.99,55519,https://images-na.ssl-images-amazon.com/images/I/41GYXDuWO1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41re-eWlR-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41hq29Kd3sL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-Ip4vQF9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41HFqZoqDtL.jpg|https://images-na.ssl-images-amazon.com/images/I/316Udn2viSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51qeKaXzfeL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Decker-Carpenter-Dress-up-Amazon-Exclusive/dp/B072LR5DHB,Y,Pretend Play,1.85,17.0,3.8,16.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1621,25,Hat,47,3.1,27,37.7693,-78.17,7debcc87d790ed828ece210ce8061a3e,2023-10-22,08:00:00,2023-10,"Disney's Mickey Mouse, ""A Classic"" Micro Raschel Throw Blanket, 46"" x 60"", Multi Color",23.7,1MIC059000023AMZ,https://images-na.ssl-images-amazon.com/images/I/51GQIjZUurL.jpg|https://images-na.ssl-images-amazon.com/images/I/41inm1SjHBL.jpg|https://images-na.ssl-images-amazon.com/images/I/4177EK3gICL.jpg|https://images-na.ssl-images-amazon.com/images/I/41x4KTdwm5L.jpg|https://images-na.ssl-images-amazon.com/images/I/51MgE%2BHlwaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZQvMfYgFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disneys-Mickey-Classic-Raschel-Blanket/dp/B07CRV5M42,Y,Throws,1.0,60.0,46.0,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1728,49,Blouse,53,4.0,19,37.7693,-78.17,67ad164386c54767ceef03660ab71042,2023-04-02,10:00:00,2023-04,"Creative Converting 332423 Pineapple and friends Napkins, 6.5"", Multicolor",5.07,332423,https://images-na.ssl-images-amazon.com/images/I/51NvPqnV7wL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lLeGn6zsL.jpg|https://images-na.ssl-images-amazon.com/images/I/318GdRzrC%2BL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Creative-Converting-Pineapple-Flamingo-Birthday/dp/B079C1DVBF,Y,Napkins,2.24,0.1,12.9,12.9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1817,26,Hat,79,4.0,4,37.7693,-78.17,3784e579487e6dd8192eed507e2aef5f,2023-04-05,10:00:00,2023-04,"Handwriting Without Tears Slide Stamp and See Screen, 4 X 6 in, Wooden - 022644",27.0,22644,8.2 x 6.8 x 1.1 inches  0.8 ounces,Unknown,Unknown,Learning & Education,16.0,8.2,6.8,1.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1920,34,Backpack,56,3.1,20,37.7693,-78.17,709d60ed9291dd94119e2a867b795995,2023-11-11,08:00:00,2023-11,AQUARIUS Where The Wild Things are Playing Cards,9.99,52702,https://images-na.ssl-images-amazon.com/images/I/51gEfshaxcL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ACz7oSDAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Mz029wg5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41K2nwTHepL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/AQUARIUS-Where-Things-Playing-Cards/dp/B082N7PB7G,Y,Standard Playing Card Decks,3.52,0.7,2.5,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1989,46,Pants,79,3.9,26,37.7693,-78.17,a7e21af652351ca2f37db1e1c6f58993,2023-01-17,10:00:00,2023-01,"Puzzled, Inc. 3D Natural Wood Puzzle - Sea Knight",13.19,1424,https://images-na.ssl-images-amazon.com/images/I/511kKf13YhL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Puzzled-Inc-Natural-Wood-Puzzle/dp/B0012FXJ7S,Y,Brain Teasers,12.8,14.5,9.0,0.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,26,Shirt,25,3.2,8,37.7693,-78.17,6d8f35b292d99c7465addf6d65c44b34,2023-10-21,08:00:00,2023-10,"TOMY Rapidough Game, Multi-Color",18.4,T73069,https://images-na.ssl-images-amazon.com/images/I/51wZ2wlQPJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51vAUpOZfFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41bbwXHwbDL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ojyESeNRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PMVmpaQQL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/TOMY-T73069-Rapidough-Game-Multi-Color/dp/B07X5YHZGM,Y,Board Games,2.2,10.6,2.6,10.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016,57,Belt,82,4.5,8,37.7693,-78.17,a21bcc5e104f3ea5e216a3f4bc0050ae,2023-10-29,08:00:00,2023-10,Krash Black Gator Youth Mohawk Helmet,19.81,9410004,8.5 x 8.5 x 13.5 inches  10.6 ounces,Unknown,Unknown,Kids' Helmets,162.0,8.5,8.5,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2114,63,Dress,40,2.7,29,37.7693,-78.17,8675b89848767f7b522af964b4978bde,2023-02-02,10:00:00,2023-02,WALIKI Hopper Ball for Kids 7-9 | Hippity Hop | Jumping Hopping Ball | Bouncy Ball | Field Day,14.99,JBS-RAINBOW-19,https://images-na.ssl-images-amazon.com/images/I/51D0NIF5i5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41xBPsumXBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51qqdxsislL.jpg|https://images-na.ssl-images-amazon.com/images/I/51B9SlPBUWL.jpg|https://images-na.ssl-images-amazon.com/images/I/51iet5dcFdL.jpg|https://images-na.ssl-images-amazon.com/images/I/519mr5-FzLL.jpg|https://images-na.ssl-images-amazon.com/images/I/619%2BpggICJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/WALIKI-Hippity-Hopping-Kangaroo-Included/dp/B01L8J418I,Y,Hoppers,1.85,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2123,32,Jacket,36,4.0,42,37.7693,-78.17,5897783aef369105ca85cb65c104cd59,2023-11-02,10:00:00,2023-11,Addition and Subtraction Bingo Board Games Carson-Dellosa (140038) Ages 7 and Up,14.99,140038,https://images-na.ssl-images-amazon.com/images/I/61KasY9KznL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Addition-Subtraction-Bingo-Carson-Dellosa-140038/dp/B0032K4N08,Y,Counting & Math Toys,1.45,8.1,9.6,1.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2135,55,Sandals,41,2.9,35,37.7693,-78.17,5063e279dd268ed58e7795d0abd21afb,2023-02-23,10:00:00,2023-02,SpongeBob SquarePants Mini Plush - Patrick,9.99,US690503,https://images-na.ssl-images-amazon.com/images/I/41lpc1EiGzL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Q9oySrRPL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FMcazDWHL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PpIkXVCgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pfRYFijQL.jpg|https://images-na.ssl-images-amazon.com/images/I/410g2JjzcRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/SpongeBob-SquarePants-Mini-Plush-Patrick/dp/B07RXM57FJ,Y,Plush Figures,1.6,6.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2193,41,Scarf,35,3.2,9,37.7693,-78.17,f4c2bdec3b6e6d025ed2ccdb4f106a3e,2023-04-22,10:00:00,2023-04,"Jumping Surface for 14' Trampolines with 72 V-Rings for 7"" Springs (Springs Not Included)",72.88,BED1472-7,11 x 20 x 25 inches  11 pounds,Unknown,Unknown,Mats,310.0,11.0,20.0,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
